FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,SEEING,MAGUNCERT7,MAGUNCERT5
191,59815.39993,,1.217,,5,,6,,7,,21,,25,,30,,35,,25.397,,25.311,,25.257,,25.132,,25.132,,25.137,,25.141,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,192854.7,,208720.5,,219435.9,,246186.3,,246165.5,,245004.1,,243985.1,,288010.5,,345501.8,,405553.0,,1919411,,2616839,,3658549,,4890032,,5.2159,0.0017381691373846,0.0014188443461842
192,59815.40389,,1.209,,5,,6,,7,,21,,25,,30,,35,,25.388,,25.304,,25.251,,25.111,,25.111,,25.115,,25.127,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,194146.4,,209880.9,,220350.8,,250612.0,,250642.4,,249663.1,,246961.5,,288605.6,,345513.0,,405139.9,,1910599,,2602742,,3636497,,4856610,,5.194,0.001732381445138,0.0014118125780239
193,59815.40785,,1.203,,5,,6,,7,,21,,25,,30,,35,,25.362,,25.285,,25.238,,25.123,,25.124,,25.125,,25.13,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,198999.1,,213488.0,,223115.7,,247865.4,,247685.3,,247531.0,,246323.1,,292666.7,,347982.0,,406521.2,,1894351,,2580350,,3606490,,4818232,,5.0096,0.001692181607178,0.0013624803217364
194,59815.41182,,1.197,,5,,6,,7,,21,,25,,30,,35,,25.387,,25.3,,25.246,,25.112,,25.109,,25.11,,25.108,,0.002,,0.002,,0.002,,0.004,,0.004,,0.006,,0.007,,194675.5,,210741.3,,221506.8,,250757.8,,251475.7,,251156.7,,251552.0,,288792.0,,345879.8,,405669.0,,1904858,,2595153,,3625913,,4844782,,5.2523,0.0017289493274066,0.0014128303142422
195,59815.41579,,1.192,,5,,6,,7,,21,,25,,30,,35,,25.317,,25.252,,25.211,,25.117,,25.116,,25.122,,25.121,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,206428.4,,219106.7,,227526.8,,248247.0,,248400.1,,246994.8,,247228.6,,300816.5,,354641.8,,412330.6,,1907437,,2599044,,3631857,,4854376,,4.465,0.0016717394959949,0.0013202460443003
196,59815.41975,,1.188,,5,,6,,7,,21,,25,,30,,35,,25.348,,25.275,,25.23,,25.122,,25.121,,25.126,,25.134,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,201926.0,,215876.4,,225031.8,,248707.8,,248801.3,,247684.0,,245919.2,,297299.1,,352809.1,,411796.8,,1925113,,2623824,,3667645,,4900902,,4.6835,0.0017009607132694,0.0013580300350263
197,59815.42371,,1.184,,5,,6,,7,,21,,25,,30,,35,,25.284,,25.227,,25.192,,25.093,,25.092,,25.092,,25.098,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.01,,212206.2,,223579.0,,231035.2,,252921.8,,253153.7,,253190.1,,251773.0,,306569.6,,359060.0,,415846.1,,1911460,,2602766,,3636638,,4857130,,4.0803,0.0016533782421132,0.0012910719052122
198,59815.42767,,1.182,,5,,6,,7,,21,,25,,30,,35,,25.439,,25.341,,25.277,,25.1,,25.089,,25.077,,25.062,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,185703.7,,203245.9,,215481.2,,253703.1,,256364.7,,259109.6,,262698.2,,278999.5,,337267.5,,398052.5,,1893853,,2580066,,3605183,,4816944,,5.5803,0.0017784975619477,0.0014768574191646
199,59815.43164,,1.18,,5,,6,,7,,21,,25,,30,,35,,25.426,,25.334,,25.275,,25.111,,25.101,,25.095,,25.09,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,187400.9,,203999.3,,215408.1,,250403.7,,252874.1,,254110.6,,255356.2,,280102.0,,337102.6,,396948.9,,1879763,,2561263,,3578122,,4779758,,5.465,0.0017535293381751,0.0014472588996861
200,59815.4356,,1.179,,5,,6,,7,,21,,25,,30,,35,,25.443,,25.347,,25.286,,25.13,,25.131,,25.138,,25.144,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.012,,185552.6,,202583.8,,214405.1,,247424.6,,247298.9,,245721.5,,244301.4,,280808.0,,339360.9,,400967.4,,1921549,,2618902,,3660895,,4892948,,5.5151,0.0017889473300916,0.0014875885953016
201,59815.43978,,1.179,,5,,6,,7,,21,,25,,30,,35,,25.44,,25.345,,25.283,,25.118,,25.107,,25.099,,25.091,,0.002,,0.002,,0.002,,0.006,,0.007,,0.009,,0.011,,185256.8,,202291.1,,214167.3,,249350.4,,251822.8,,253708.8,,255563.6,,281393.5,,340353.4,,402468.0,,1939010,,2645470,,3700595,,4947376,,5.4893,0.0017969551584695,0.0014879990671719
202,59815.44374,,1.18,,5,,6,,7,,21,,25,,30,,35,,25.493,,25.383,,25.312,,25.106,,25.094,,25.09,,25.08,,0.002,,0.002,,0.002,,0.005,,0.007,,0.008,,0.011,,177549.4,,196551.8,,209950.7,,253726.5,,256485.3,,257379.4,,259793.4,,275451.9,,337111.3,,401693.8,,1974479,,2694220,,3767734,,5037888,,6.0339,0.001863035804562,0.0015788982831122
203,59815.44772,,1.181,,5,,6,,7,,21,,25,,30,,35,,25.445,,25.351,,25.289,,25.124,,25.124,,25.129,,25.132,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,184083.2,,200802.6,,212504.2,,247403.3,,247457.8,,246245.6,,245666.3,,283698.0,,343727.0,,407544.8,,1996693,,2725219,,3814516,,5103089,,5.4595,0.0018408775954118,0.001523522405634
204,59815.45168,,1.184,,5,,6,,7,,21,,25,,30,,35,,25.383,,25.302,,25.25,,25.109,,25.109,,25.113,,25.119,,0.002,,0.002,,0.002,,0.005,,0.006,,0.007,,0.009,,195832.7,,210953.6,,221398.1,,252081.4,,252185.3,,251153.2,,249730.4,,297184.1,,356498.0,,419885.6,,2032984,,2774875,,3884035,,5194874,,4.8391,0.0017888523080014,0.0014445892087299
205,59815.45565,,1.187,,5,,6,,7,,21,,25,,30,,35,,25.415,,25.326,,25.268,,25.124,,25.12,,25.128,,25.129,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,191190.7,,207615.9,,219004.5,,250017.4,,251015.3,,249176.0,,248943.5,,293735.3,,354857.4,,419840.0,,2051799,,2803256,,3924599,,5252042,,5.2866,0.0018135958456127,0.0014876875033642
206,59815.45961,,1.191,,5,,6,,7,,21,,25,,30,,35,,25.397,,25.314,,25.261,,25.124,,25.122,,25.136,,25.137,,0.002,,0.002,,0.003,,0.006,,0.008,,0.01,,0.013,,193490.5,,208977.4,,219380.9,,248937.0,,249360.9,,246017.9,,245815.4,,296517.1,,356876.3,,421093.6,,2058604,,2812606,,3937419,,5270748,,5.0556,0.0018058465896381,0.0014718387837131
207,59815.46358,,1.196,,5,,6,,7,,21,,25,,30,,35,,25.387,,25.306,,25.253,,25.111,,25.107,,25.106,,25.099,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,194640.3,,209680.3,,220155.8,,250993.8,,251763.4,,252088.6,,253680.4,,296417.3,,355808.6,,419441.5,,2038970,,2784326,,3899296,,5218389,,4.9755,0.0017964165305877,0.0014532893025137
208,59815.46755,,1.201,,5,,6,,7,,21,,25,,30,,35,,25.385,,25.305,,25.254,,25.121,,25.12,,25.127,,25.126,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,195565.2,,210347.0,,220610.3,,249245.2,,249500.0,,247999.3,,248066.7,,295212.2,,353425.7,,415736.6,,1999927,,2729306,,3819172,,5109268,,5.0496,0.0017714137024018,0.0014358949239572
209,59815.47151,,1.208,,5,,6,,7,,21,,25,,30,,35,,25.492,,25.381,,25.31,,25.129,,25.124,,25.118,,25.119,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,179018.1,,198158.6,,211532.3,,250015.8,,251115.8,,252600.1,,252362.7,,278687.7,,341189.0,,406679.5,,2000441,,2730451,,3823158,,5112854,,6.0298,0.0018522393611102,0.0015716001542913
210,59815.47547,,1.215,,5,,6,,7,,21,,25,,30,,35,,25.421,,25.33,,25.27,,25.118,,25.115,,25.115,,25.114,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,189813.8,,206496.8,,218080.1,,250825.4,,251536.6,,251501.1,,251911.6,,290406.0,,350893.8,,415024.3,,2017690,,2754155,,3855574,,5157977,,5.3898,0.0018026249510194,0.0014830907126311
211,59815.47943,,1.224,,5,,6,,7,,21,,25,,30,,35,,25.411,,25.323,,25.265,,25.114,,25.113,,25.113,,25.119,,0.002,,0.002,,0.002,,0.005,,0.006,,0.007,,0.009,,190419.0,,206484.5,,217768.9,,250253.7,,250524.2,,250411.3,,249123.4,,291315.8,,351063.6,,415096.8,,2019685,,2756706,,3859931,,5162882,,5.3474,0.0018075018827025,0.0014791888156655
212,59815.48339,,1.233,,5,,6,,7,,21,,25,,30,,35,,25.533,,25.412,,25.333,,25.131,,25.128,,25.131,,25.132,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,172804.9,,193133.2,,207755.4,,250105.0,,251003.2,,250314.1,,249954.3,,276226.7,,341428.7,,410159.1,,2065182,,2821913,,3952819,,5290245,,6.5265,0.0019217740791285,0.0016617491638481
213,59815.48737,,1.243,,5,,6,,7,,21,,25,,30,,35,,25.649,,25.505,,25.406,,25.158,,25.15,,25.15,,25.144,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,156083.5,,178290.4,,195229.2,,245455.7,,247135.2,,247298.9,,248609.4,,263502.2,,332224.6,,405325.8,,2129430,,2915505,,4090376,,5480311,,7.3517,0.0020702161338333,0.0018605141177288
214,59815.49133,,1.255,,5,,6,,7,,21,,25,,30,,35,,25.535,,25.414,,25.335,,25.148,,25.148,,25.156,,25.164,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,171976.0,,192213.8,,206829.2,,245754.6,,245610.7,,243785.0,,241989.4,,282849.6,,351397.6,,423979.7,,2193784,,3005027,,4217555,,5651224,,6.4563,0.0020039839700571,0.0017307564268016
215,59815.49529,,1.267,,5,,6,,7,,21,,25,,30,,35,,25.483,,25.373,,25.303,,25.128,,25.125,,25.132,,25.13,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,179441.3,,198542.8,,211767.5,,248903.8,,249438.5,,247942.2,,248406.2,,291965.4,,360153.8,,432167.4,,2226433,,3050701,,4281908,,5739475,,6.0536,0.0019575191225545,0.001657262805783
216,59815.49927,,1.281,,5,,6,,7,,21,,25,,30,,35,,25.492,,25.385,,25.315,,25.152,,25.146,,25.145,,25.134,,0.002,,0.002,,0.002,,0.005,,0.006,,0.008,,0.009,,177582.6,,196094.6,,209145.8,,242882.7,,244364.8,,244581.5,,246948.1,,290049.1,,357472.0,,429383.6,,2218122,,3042288,,4273830,,5731847,,6.0455,0.0019809322504355,0.0016772944529921
217,59815.50323,,1.296,,5,,6,,7,,21,,25,,30,,35,,25.479,,25.37,,25.301,,25.138,,25.138,,25.15,,25.153,,0.002,,0.002,,0.002,,0.005,,0.007,,0.009,,0.011,,180661.1,,199678.6,,212800.4,,247178.3,,247273.1,,244526.7,,243904.4,,295295.6,,364048.1,,437142.8,,2258989,,3096829,,4348337,,5830502,,6.0855,0.001969540200449,0.0016718215191998
218,59815.5072,,1.311,,5,,6,,7,,21,,25,,30,,35,,25.533,,25.415,,25.337,,25.145,,25.139,,25.134,,25.138,,0.003,,0.002,,0.003,,0.006,,0.007,,0.009,,0.012,,172288.0,,192078.5,,206429.2,,246290.4,,247605.5,,248820.3,,247958.2,,288640.5,,358916.9,,434141.6,,2288327,,3139992,,4414294,,5918495,,6.392,0.0020460177649985,0.0017668455429514
219,59815.51116,,1.329,,5,,6,,7,,21,,25,,30,,35,,25.476,,25.371,,25.301,,25.145,,25.148,,25.152,,25.154,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,179893.4,,198246.6,,211428.6,,244153.2,,243300.2,,242449.5,,242053.4,,299399.4,,369552.8,,445237.0,,2340759,,3212991,,4519357,,6064335,,5.9198,0.0020339322202397,0.0017246429966263
220,59815.51512,,1.348,,5,,6,,7,,21,,25,,30,,35,,25.48,,25.371,,25.301,,25.137,,25.131,,25.135,,25.129,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.009,,178930.3,,197817.5,,210942.5,,245432.4,,246726.5,,245979.8,,247140.6,,296394.9,,366228.8,,440801.1,,2306721,,3166303,,4450687,,5971047,,6.0661,0.0020219974046105,0.0017155344515574
221,59815.51908,,1.368,,5,,6,,7,,21,,25,,30,,35,,25.4,,25.311,,25.256,,25.133,,25.129,,25.128,,25.13,,0.002,,0.002,,0.002,,0.005,,0.006,,0.007,,0.009,,191920.2,,208241.8,,219038.6,,245409.4,,246384.2,,246602.8,,246052.1,,310557.3,,378281.7,,451117.6,,2326521,,3193995,,4491815,,6025173,,5.403,0.0019512395316913,0.0016025589406372
222,59815.52305,,1.389,,5,,6,,7,,21,,25,,30,,35,,25.267,,25.217,,25.186,,25.106,,25.108,,25.12,,25.114,,0.002,,0.002,,0.002,,0.004,,0.005,,0.006,,0.008,,213481.7,,223695.5,,230121.3,,247641.1,,247254.1,,244622.8,,245910.6,,330649.5,,391661.8,,459371.3,,2303412,,3159040,,4438148,,5954665,,4.2752,0.0018517917344434,0.0014353958089904
223,59815.52702,,1.413,,5,,6,,7,,21,,25,,30,,35,,25.235,,25.189,,25.159,,25.106,,25.105,,25.11,,25.125,,0.002,,0.002,,0.002,,0.004,,0.005,,0.007,,0.008,,219278.9,,228744.3,,235191.0,,247027.4,,247152.3,,246146.8,,242690.1,,336683.8,,397139.5,,465024.6,,2308167,,3166647,,4450584,,5966181,,4.1085,0.0018107854097532,0.001393427396018
224,59815.53148,,1.441,,5,,6,,7,,21,,25,,30,,35,,25.322,,25.263,,25.225,,25.121,,25.123,,25.134,,25.148,,0.002,,0.002,,0.002,,0.004,,0.006,,0.007,,0.009,,199983.2,,211145.2,,218668.1,,240755.8,,240371.2,,237809.5,,234853.3,,317241.2,,379354.5,,448238.1,,2299602,,3156643,,4437570,,5951936,,4.5368,0.0019333668111975,0.0015258976702833
