FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,MAGUNCERT7,MAGUNCERT5
189.0,59815.3761434,,1.284,,5,,6,,7,,21,,25,,30,,35,,29.968,,29.808,,29.705,,29.171,,28.998,,28.972,,28.866,,0.071,,0.073,,0.078,,0.173,,0.189,,0.242,,0.28,,2885.247,,3345.71,,3678.546,,6014.548,,7048.904,,7219.803,,7962.145,,93111.99,,132826.9,,180385.5,,1592283,,2254105,,3242936,,4412400,,0.0861861551459219,0.0795377162931425
190.0,59815.3801064,,1.27,,5,,6,,7,,21,,25,,30,,35,,29.885,,29.768,,29.655,,29.582,,29.478,,29.462,,29.397,,0.057,,0.062,,0.065,,0.218,,0.254,,0.33,,0.396,,3099.226,,3452.034,,3828.198,,4097.556,,4508.554,,4572.441,,4857.003,,94876.41,,135092.2,,183501.7,,1615389,,2286857,,3291406,,4479217,,0.0849334841161453,0.0755504636657743
191.0,59815.3840651,,1.258,,5,,6,,7,,21,,25,,30,,35,,29.756,,29.708,,29.638,,29.114,,29.393,,29.584,,29.944,,0.046,,0.052,,0.057,,0.126,,0.208,,0.326,,0.58,,3485.445,,3642.188,,3887.219,,6295.516,,4871.524,,4086.23,,2931.432,,94880.65,,135499.8,,182544.8,,1615052,,2285785,,3287952,,4471770,,0.0780000563015307,0.0645268076657885
192.0,59815.388029,,1.246,,5,,6,,7,,21,,25,,30,,35,,29.728,,29.621,,29.57,,29.29,,29.08,,28.834,,28.666,,0.04,,0.043,,0.048,,0.132,,0.139,,0.146,,0.159,,3581.787,,3953.004,,4142.354,,5358.314,,6502.893,,8156.07,,9520.599,,95302.8,,135627.4,,183675.4,,1617266,,2290604,,3297066,,4485915,,0.078513922747364,0.0654317090037518
193.0,59815.3920056,,1.235,,5,,6,,7,,21,,25,,30,,35,,29.848,,29.749,,29.674,,29.095,,28.872,,28.311,,28.09,,0.045,,0.049,,0.054,,0.113,,0.117,,0.092,,0.096,,3206.188,,3510.963,,3763.35,,6414.207,,7874.907,,13199.72,,16183.45,,94312.76,,134666.2,,181916.8,,1607499,,2277391,,3281393,,4464579,,0.0868384444453961,0.073223902739436
194.0,59815.3959656,,1.226,,5,,6,,7,,21,,25,,30,,35,,29.788,,29.678,,29.614,,29.028,,29.175,,29.065,,28.876,,0.051,,0.055,,0.06,,0.126,,0.185,,0.22,,0.236,,3397.197,,3758.69,,3986.723,,6838.353,,5975.865,,6612.822,,7870.035,,96202.69,,137615.1,,185397.1,,1640115,,2321704,,3340596,,4544859,,0.0831285924945197,0.0699574727650047
195.0,59815.3999293,,1.217,,5,,6,,7,,21,,25,,30,,35,,29.921,,29.808,,29.726,,29.067,,28.913,,28.644,,28.453,,0.069,,0.074,,0.081,,0.159,,0.177,,0.182,,0.195,,2989.174,,3317.76,,3576.764,,6565.88,,7565.61,,9687.529,,11550.57,,97208.13,,138778.4,,188034.4,,1663234,,2354897,,3390072,,4612838,,0.0933838591278349,0.0800792225712498
196.0,59815.4038927,,1.209,,5,,6,,7,,21,,25,,30,,35,,29.808,,29.689,,29.595,,28.956,,28.991,,28.726,,28.333,,0.047,,0.05,,0.054,,0.107,,0.141,,0.145,,0.129,,3314.054,,3696.061,,4032.285,,7265.286,,7032.31,,8979.784,,12889.18,,96792.65,,138360.6,,187058.1,,1652630,,2339098,,3366830,,4582680,,0.0855578691317056,0.0735820500612431
197.0,59815.4078542,,1.203,,5,,6,,7,,21,,25,,30,,35,,29.908,,29.809,,29.715,,28.981,,28.729,,28.45,,28.193,,0.053,,0.058,,0.062,,0.113,,0.115,,0.117,,0.118,,3022.866,,3309.841,,3611.461,,7098.262,,8954.74,,11575.85,,14668.47,,95885.45,,136619.4,,185511.5,,1638714,,2320266,,3339955,,4545357,,0.098052730555278,0.0818035441127464
198.0,59815.4118172,,1.197,,5,,6,,7,,21,,25,,30,,35,,30.119,,30.094,,30.095,,29.412,,29.174,,28.887,,28.553,,0.061,,0.071,,0.083,,0.161,,0.165,,0.167,,0.157,,2489.681,,2548.661,,2546.855,,4774.542,,5946.891,,7747.216,,10534.87,,95823.89,,136572.5,,185346.2,,1645783,,2330764,,3355579,,4567549,,0.1295552850015589,0.095365014098397
199.0,59815.4157903,,1.192,,5,,6,,7,,21,,25,,30,,35,,29.738,,29.653,,29.565,,29.034,,28.914,,28.653,,28.291,,0.054,,0.06,,0.065,,0.144,,0.165,,0.171,,0.156,,3518.106,,3804.803,,4126.129,,6730.849,,7515.478,,9561.269,,13338.43,,97038.54,,138270.5,,187192.0,,1651377,,2338406,,3365708,,4581039,,0.0829616251352785,0.0689582975445236
200.0,59815.4197498,,1.188,,5,,6,,7,,21,,25,,30,,35,,29.928,,29.82,,29.769,,29.593,,29.321,,29.121,,28.392,,0.079,,0.086,,0.096,,0.296,,0.296,,0.323,,0.211,,2972.51,,3282.767,,3439.948,,4046.952,,5198.57,,6252.067,,12236.07,,97458.38,,139592.1,,188171.7,,1667284,,2363312,,3401330,,4632474,,0.0947938744777897,0.0794632325431883
201.0,59815.423711,,1.184,,5,,6,,7,,21,,25,,30,,35,,30.067,,29.965,,29.896,,29.308,,29.058,,28.791,,28.375,,0.086,,0.095,,0.104,,0.221,,0.224,,0.231,,0.201,,2591.355,,2846.801,,3032.56,,5211.694,,6562.803,,8393.169,,12311.18,,96169.29,,137464.2,,186075.5,,1651353,,2338971,,3366755,,4583310,,0.1141813838122744,0.0942900054152868
202.0,59815.4276726,,1.182,,5,,6,,7,,21,,25,,30,,35,,29.783,,29.576,,29.464,,29.063,,29.024,,28.9,,28.531,,0.051,,0.05,,0.053,,0.131,,0.161,,0.189,,0.172,,3395.727,,4110.479,,4558.775,,6594.192,,6836.781,,7661.369,,10759.28,,96253.02,,137617.1,,186331.3,,1639075,,2319970,,3338761,,4545060,,0.0697294876330034,0.0679212459238672
203.0,59815.4316355,,1.18,,5,,6,,7,,21,,25,,30,,35,,29.908,,29.837,,29.752,,29.032,,28.882,,28.509,,28.289,,0.057,,0.064,,0.069,,0.128,,0.142,,0.133,,0.139,,3018.598,,3224.349,,3484.483,,6766.082,,7765.774,,10948.89,,13407.46,,94977.34,,135513.2,,183461.5,,1623359,,2298688,,3310041,,4503978,,0.0958884836069243,0.0789432547618287
204.0,59815.4355967,,1.179,,5,,6,,7,,21,,25,,30,,35,,29.927,,29.911,,29.891,,29.903,,29.496,,29.095,,28.729,,0.083,,0.098,,0.112,,0.414,,0.365,,0.332,,0.303,,2983.956,,3028.517,,3082.75,,3051.396,,4437.566,,6421.99,,8989.964,,97303.99,,138797.0,,187634.2,,1661967,,2355535,,3391740,,4616612,,0.1042355375706966,0.0786424890058589
205.0,59815.4397788,,1.179,,5,,6,,7,,21,,25,,30,,35,,30.003,,30.02,,30.124,,30.196,,29.774,,29.976,,29.485,,0.087,,0.106,,0.136,,0.532,,0.462,,0.732,,0.595,,2770.563,,2727.715,,2479.839,,2320.93,,3422.687,,2842.576,,4466.712,,98255.21,,140173.3,,189360.5,,1682456,,2384227,,3430858,,4670324,,0.1322416728756291,0.0860685877361197
206.0,59815.4437421,,1.18,,5,,6,,7,,21,,25,,30,,35,,30.259,,30.199,,30.254,,32.328,,32.126,,31.705,,29.983,,0.109,,0.124,,0.153,,3.767,,4.006,,3.578,,0.936,,2203.079,,2329.331,,2214.354,,327.8076,,394.7086,,581.5753,,2841.566,,99636.3,,142082.8,,193074.8,,1713240,,2426738,,3494453,,4758619,,0.1527059521244849,0.1102958688093826
207.0,59815.447718,,1.181,,5,,6,,7,,21,,25,,30,,35,,30.195,,30.099,,30.042,,29.83,,30.313,,30.53,,30.173,,0.08,,0.088,,0.098,,0.291,,0.58,,0.933,,0.858,,2317.111,,2531.73,,2669.658,,3244.45,,2079.481,,1702.432,,2365.571,,101121.6,,143992.8,,196406.0,,1739993,,2461896,,3543818,,4823428,,0.1267489315017701,0.1050848411639356
208.0,59815.4516826,,1.184,,5,,6,,7,,21,,25,,30,,35,,29.952,,29.894,,29.889,,30.282,,30.399,,31.07,,30.184,,0.064,,0.073,,0.085,,0.443,,0.632,,1.542,,0.871,,2912.448,,3072.095,,3086.837,,2149.106,,1929.241,,1039.961,,2352.642,,103544.1,,147496.7,,200159.5,,1771342,,2508156,,3609937,,4914754,,0.1087828994704146,0.0836949563751939
209.0,59815.455645,,1.187,,5,,6,,7,,21,,25,,30,,35,,29.885,,29.775,,29.728,,31.608,,INDEF,,INDEF,,INDEF,,0.077,,0.083,,0.093,,1.916,,INDEF,,INDEF,,INDEF,,3114.201,,3448.504,,3599.005,,637.4891,,-861.3734,,-2285.479,,-1854.298,,104846.8,,149488.5,,202835.4,,1789485,,2533181,,3646636,,4964861,,0.0963672443728454,0.0798400500208358
210.0,59815.4596071,,1.191,,5,,6,,7,,21,,25,,30,,35,,29.83,,29.753,,29.732,,32.96,,INDEF,,28.648,,28.832,,0.083,,0.093,,0.107,,7.611,,INDEF,,0.242,,0.366,,3263.227,,3501.114,,3570.972,,182.569,,-776.2571,,9692.82,,8181.32,,105553.0,,150723.0,,203718.6,,1799057,,2548666,,3680636,,5004662,,0.0934765858375503,0.0746742646770638
211.0,59815.4635819,,1.196,,5,,6,,7,,21,,25,,30,,35,,29.624,,29.534,,29.503,,30.226,,30.167,,30.546,,30.634,,0.051,,0.056,,0.063,,0.444,,0.539,,1.005,,1.393,,3928.902,,4268.774,,4394.351,,2256.917,,2382.024,,1680.961,,1549.711,,104938.3,,150106.8,,201870.6,,1780886,,2524147,,3632587,,4942966,,0.0792583086747534,0.0633833043217181
212.0,59815.4675459,,1.201,,5,,6,,7,,21,,25,,30,,35,,29.878,,29.785,,29.732,,30.505,,33.798,,INDEF,,INDEF,,0.055,,0.061,,0.067,,0.494,,13.12,,INDEF,,INDEF,,3117.256,,3396.292,,3566.459,,1751.031,,84.31939,,-1702.929,,-1908.182,,101980.3,,145632.5,,197027.7,,1739687,,2462855,,3544799,,4825366,,0.0983244123681608,0.0798293389841767
213.0,59815.4715083,,1.208,,5,,6,,7,,21,,25,,30,,35,,29.905,,29.741,,29.625,,30.022,,30.14,,31.417,,32.138,,0.055,,0.057,,0.06,,0.309,,0.441,,1.882,,4.672,,3073.105,,3574.314,,3975.337,,2757.546,,2475.469,,763.3302,,392.8708,,101943.8,,145861.5,,197398.6,,1740535,,2465527,,3547725,,4828208,,0.0839693927448595,0.0784750669657751
214.0,59815.4754682,,1.215,,5,,6,,7,,21,,25,,30,,35,,29.676,,29.552,,29.464,,30.244,,30.528,,30.123,,28.269,,0.052,,0.055,,0.06,,0.441,,0.733,,0.665,,0.154,,3771.113,,4226.808,,4581.15,,2234.739,,1720.472,,2498.193,,13772.53,,103527.0,,148085.8,,199622.7,,1756613,,2488732,,3583685,,4888171,,0.0735716040038289,0.0645372441976357
215.0,59815.4794278,,1.224,,5,,6,,7,,21,,25,,30,,35,,29.843,,29.745,,29.712,,29.714,,29.67,,30.611,,33.367,,0.064,,0.07,,0.079,,0.287,,0.353,,1.105,,17.883,,3211.783,,3515.092,,3625.157,,3615.548,,3764.732,,1583.185,,125.0064,,103094.4,,147488.3,,198951.8,,1759962,,2493509,,3586871,,4880058,,0.0930308983793712,0.0759073571846183
216.0,59815.4833908,,1.233,,5,,6,,7,,21,,25,,30,,35,,29.821,,29.726,,29.715,,30.6,,31.336,,INDEF,,INDEF,,0.05,,0.055,,0.063,,0.512,,1.292,,INDEF,,INDEF,,3329.592,,3633.484,,3669.66,,1624.907,,824.5463,,-40.35634,,-786.8916,,105916.2,,150663.9,,204675.6,,1805118,,2555230,,3678112,,5005568,,0.0953666074481391,0.0751998279774328
217.0,59815.4873676,,1.243,,5,,6,,7,,21,,25,,30,,35,,29.999,,29.811,,29.685,,29.829,,29.681,,29.626,,29.944,,0.056,,0.056,,0.059,,0.241,,0.269,,0.336,,0.575,,2841.017,,3379.718,,3793.398,,3323.565,,3808.402,,4004.533,,2988.69,,109197.3,,156088.0,,212095.3,,1873261,,2652923,,3818838,,5195659,,0.0949861343261982,0.0903989125778305
218.0,59815.4913301,,1.255,,5,,6,,7,,21,,25,,30,,35,,29.826,,29.704,,29.631,,29.841,,29.507,,29.494,,29.441,,0.049,,0.053,,0.057,,0.249,,0.235,,0.305,,0.371,,3304.027,,3698.195,,3956.056,,3260.29,,4431.906,,4485.201,,4710.037,,113072.7,,161769.9,,218592.3,,1932412,,2738877,,3942268,,5364452,,0.0921743312179825,0.0787776460319308
219.0,59815.4952929,,1.267,,5,,6,,7,,21,,25,,30,,35,,29.828,,29.64,,29.541,,30.015,,30.716,,INDEF,,INDEF,,0.052,,0.053,,0.056,,0.312,,0.762,,INDEF,,INDEF,,3281.198,,3901.224,,4273.508,,2761.323,,1447.24,,-696.3664,,-1298.241,,115020.1,,163958.5,,223304.6,,1967101,,2783591,,4005461,,5451408,,0.088623092631599,0.0815430512731376
220.0,59815.4992686,,1.281,,5,,6,,7,,21,,25,,30,,35,,29.767,,29.666,,29.614,,29.57,,29.715,,29.943,,30.67,,0.056,,0.061,,0.068,,0.236,,0.345,,0.56,,1.397,,3464.231,,3800.72,,3987.601,,4151.047,,3634.027,,2944.98,,1508.074,,114868.4,,164144.6,,222002.3,,1963629,,2780549,,4001414,,5443844,,0.0913913921153364,0.0753082189200486
221.0,59815.5032313,,1.296,,5,,6,,7,,21,,25,,30,,35,,29.859,,29.71,,29.573,,INDEF,,INDEF,,INDEF,,INDEF,,0.07,,0.073,,0.076,,INDEF,,INDEF,,INDEF,,INDEF,,3197.764,,3665.713,,4161.328,,-509.867,,-1807.358,,-2927.868,,-5743.069,,116789.1,,166812.4,,226700.3,,1996014,,2826544,,4069933,,5538250,,0.0887980071581834,0.082556173077589
222.0,59815.5071954,,1.311,,5,,6,,7,,21,,25,,30,,35,,30.093,,29.929,,29.874,,29.654,,29.938,,33.305,,INDEF,,0.092,,0.096,,0.107,,0.318,,0.528,,15.457,,INDEF,,2583.779,,3004.495,,3161.256,,3872.441,,2981.977,,134.0915,,-1775.787,,117868.6,,169246.6,,228555.2,,2031228,,2876916,,4138474,,5630983,,0.1142050366256138,0.1010250159189602
223.0,59815.5111612,,1.329,,5,,6,,7,,21,,25,,30,,35,,29.819,,29.767,,29.726,,29.492,,29.283,,29.301,,29.528,,0.054,,0.061,,0.069,,0.2,,0.211,,0.282,,0.444,,3296.172,,3456.209,,3591.833,,4453.563,,5400.967,,5308.542,,4309.037,,121637.3,,173414.2,,235249.5,,2084813,,2952763,,4249438,,5780927,,0.102430714675296,0.0806315405130576
224.0,59815.5151228,,1.348,,5,,6,,7,,21,,25,,30,,35,,30.026,,29.918,,29.854,,29.638,,29.508,,29.87,,29.477,,0.065,,0.071,,0.078,,0.232,,0.264,,0.484,,0.431,,2717.715,,3003.386,,3186.255,,3887.859,,4380.626,,3139.614,,4509.067,,119072.9,,170081.1,,231235.2,,2049335,,2902325,,4176044,,5684497,,0.1194367899689569,0.0993312094017465
,59815.5190809,,1.368,,5,,6,,7,,21,,25,,30,,35,,29.788,,29.712,,29.698,,29.294,,29.158,,29.136,,28.986,,0.059,,0.066,,0.076,,0.19,,0.214,,0.276,,0.308,,3372.344,,3615.416,,3663.176,,5315.538,,6026.624,,6149.761,,7056.008,,120646.8,,172341.5,,233328.8,,2068623,,2930177,,4216530,,5737357,,0.105541360896949,0.0808516582801819
,59815.5230543,,1.389,,5,,6,,7,,21,,25,,30,,35,,29.65,,29.56,,29.546,,30.634,,30.951,,INDEF,,INDEF,,0.046,,0.051,,0.058,,0.569,,0.975,,INDEF,,INDEF,,3770.948,,4095.832,,4147.718,,1522.989,,1137.901,,-699.9035,,-1723.177,,120006.9,,171400.8,,231575.4,,2046057,,2898707,,4171435,,5676743,,0.0906255983879089,0.0710674139623142
,59815.5270184,,1.413,,5,,6,,7,,21,,25,,30,,35,,29.711,,29.759,,29.849,,29.864,,30.182,,30.62,,30.244,,0.05,,0.063,,0.079,,0.291,,0.499,,0.983,,0.888,,3552.457,,3401.65,,3130.412,,3088.231,,2304.055,,1538.794,,2174.905,,119639.9,,170413.1,,230101.1,,2044093,,2895110,,4166904,,5671097,,0.1192418870175116,0.0751334317226853
,59815.5314811,,1.441,,5,,6,,7,,21,,25,,30,,35,,29.697,,29.659,,29.636,,29.627,,29.54,,29.271,,29.316,,0.051,,0.059,,0.068,,0.243,,0.287,,0.294,,0.392,,3556.145,,3683.348,,3763.658,,3794.19,,4112.033,,5268.389,,5052.042,,119632.7,,170584.6,,230694.1,,2044394,,2896047,,4169276,,5672396,,0.0981472216780526,0.0746301675023522
