FRAME,MJDATE,Unnamed:,XAIRMASS,Unnamed:.1,APER5,Unnamed:.2,APER6,Unnamed:.3,APER7,Unnamed:.4,APER21,Unnamed:.5,APER25,Unnamed:.6,APER30,Unnamed:.7,APER35,Unnamed:.8,MAG5,Unnamed:.9,MAG6,Unnamed:.10,MAG7,Unnamed:.11,MAG21,Unnamed:.12,MAG25,Unnamed:.13,MAG30,Unnamed:.14,MAG35,Unnamed:.15,MERR5,Unnamed:.16,MERR6,Unnamed:.17,MERR7,Unnamed:.18,MERR21,Unnamed:.19,MERR25,Unnamed:.20,MERR30,Unnamed:.21,MERR35,Unnamed:.22,FLUX5,Unnamed:.23,FLUX6,Unnamed:.24,FLUX7,Unnamed:.25,FLUX21,Unnamed:.26,FLUX25,Unnamed:.27,FLUX30,Unnamed:.28,FLUX35,Unnamed:.29,SUM5,Unnamed:.30,SUM6,Unnamed:.31,SUM7,Unnamed:.32,SUM21,Unnamed:.33,SUM25,Unnamed:.34,SUM30,Unnamed:.35,SUM35,Unnamed:.36,SEEING,MAGUNCERT7,MAGUNCERT5
183,59815.36822,,1.315,,5,,6,,7,,21,,25,,30,,35,,30.11,,29.98,,29.904,,29.705,,29.33,,29.223,,28.84,,0.059,,0.063,,0.068,,0.205,,0.186,,0.222,,0.2,,2521.761,,2841.016,,3048.743,,3660.917,,5168.904,,5703.949,,8117.12,,91912.93,,131148.6,,178128.7,,1575275,,2231541,,3211772,,4372111,,4.8666,0.1112076703850865,0.0948271064360732
184,59815.37218,,1.299,,5,,6,,7,,21,,25,,30,,35,,30.006,,29.975,,29.929,,29.28,,28.998,,28.729,,28.437,,0.061,,0.071,,0.079,,0.158,,0.156,,0.16,,0.157,,2773.65,,2854.153,,2976.796,,5415.129,,7021.385,,8991.947,,11764.47,,91889.72,,130782.9,,177480.4,,1570875,,2224428,,3202289,,4358638,,7.5181,0.1156143318341419,0.0866584269296437
185,59815.37614,,1.284,,5,,6,,7,,21,,25,,30,,35,,30.07,,29.997,,29.955,,29.142,,28.718,,28.572,,28.395,,0.08,,0.089,,0.101,,0.174,,0.151,,0.174,,0.189,,2626.324,,2810.187,,2921.333,,6178.882,,9129.282,,10439.03,,12287.56,,93273.68,,132990.4,,180538.2,,1599557,,2266487,,3261011,,4436896,,7.118,0.1100442368680039,0.0884360432780368
186,59815.38011,,1.27,,5,,6,,7,,21,,25,,30,,35,,29.984,,29.903,,29.85,,28.826,,28.633,,28.432,,28.167,,0.067,,0.075,,0.083,,0.118,,0.126,,0.138,,0.138,,2828.396,,3047.057,,3200.819,,8216.781,,9820.294,,11811.89,,15080.49,,94803.39,,135178.5,,183049.9,,1624581,,2300443,,3310013,,4504064,,7.0376,0.1090740792375261,0.0864298479241389
187,59815.38407,,1.258,,5,,6,,7,,21,,25,,30,,35,,30.102,,29.98,,29.93,,29.29,,29.042,,28.929,,28.663,,0.062,,0.067,,0.074,,0.15,,0.153,,0.181,,0.181,,2533.68,,2835.966,,2969.088,,5354.138,,6730.241,,7466.547,,9542.639,,94148.24,,134799.6,,182186.8,,1617201,,2291643,,3297272,,4486861,,5.2977,0.1161589874995793,0.0957951259641836
188,59815.38803,,1.246,,5,,6,,7,,21,,25,,30,,35,,29.887,,29.824,,29.774,,28.742,,28.559,,28.389,,28.169,,0.05,,0.057,,0.063,,0.088,,0.095,,0.107,,0.112,,3092.701,,3277.212,,3431.934,,8876.112,,10510.24,,12291.2,,15046.13,,94980.68,,135263.5,,183442.0,,1624150,,2298789,,3307432,,4500288,,5.4642,0.0972866445482621,0.076976641237134
189,59815.39201,,1.235,,5,,6,,7,,21,,25,,30,,35,,30.229,,30.083,,29.986,,29.643,,29.494,,29.347,,29.455,,0.07,,0.074,,0.079,,0.208,,0.233,,0.268,,0.378,,2258.005,,2581.771,,2822.65,,3871.598,,4440.815,,5083.962,,4605.397,,93720.34,,134503.2,,181640.9,,1613704,,2286833,,3291164,,4476503,,13.3225,0.1084046090873159,0.0996310835977696
190,59815.39597,,1.226,,5,,6,,7,,21,,25,,30,,35,,29.994,,29.765,,29.624,,29.035,,28.736,,28.388,,27.99,,0.065,,0.063,,0.065,,0.136,,0.132,,0.127,,0.112,,2809.001,,3470.472,,3950.467,,6797.61,,8956.081,,12333.32,,17799.8,,95947.37,,137354.8,,186334.7,,1644595,,2329343,,3353846,,4566343,,7.7989,0.0903855119553195,0.0891610684458537
191,59815.39993,,1.217,,5,,6,,7,,21,,25,,30,,35,,30.024,,29.996,,29.91,,29.471,,29.551,,29.053,,28.868,,0.078,,0.091,,0.099,,0.24,,0.331,,0.276,,0.297,,2717.959,,2790.573,,3019.953,,4522.478,,4200.847,,6650.3,,7885.355,,97549.51,,138916.4,,188595.1,,1670930,,2365434,,3406645,,4635462,,5.9297,0.1119358941742729,0.0888379976503028
192,59815.40389,,1.209,,5,,6,,7,,21,,25,,30,,35,,29.951,,29.83,,29.739,,29.005,,28.805,,28.559,,28.286,,0.056,,0.06,,0.064,,0.118,,0.126,,0.132,,0.131,,2904.829,,3248.516,,3530.194,,6942.263,,8346.112,,10473.86,,13464.99,,96795.13,,138675.9,,187072.4,,1659386,,2351081,,3383551,,4603935,,7.1089,0.0938857470737092,0.0819835500733701
193,59815.40785,,1.203,,5,,6,,7,,21,,25,,30,,35,,29.606,,29.552,,29.473,,29.152,,29.158,,29.101,,29.21,,0.042,,0.048,,0.052,,0.138,,0.178,,0.222,,0.314,,3991.091,,4196.709,,4510.592,,6062.696,,6030.742,,6355.945,,5748.735,,97311.73,,138316.3,,187285.7,,1647092,,2331046,,3354528,,4563225,,14.3233,0.0746440864833413,0.0601420397372475
194,59815.41182,,1.197,,5,,6,,7,,21,,25,,30,,35,,29.876,,29.789,,29.731,,29.005,,28.922,,28.789,,28.546,,0.052,,0.057,,0.063,,0.117,,0.139,,0.162,,0.166,,3116.488,,3374.397,,3559.951,,6949.283,,7501.455,,8480.003,,10608.12,,96826.91,,138223.1,,187015.1,,1655541,,2344053,,3372741,,4589297,,7.7272,0.0934201447771886,0.076543097136712
195,59815.41579,,1.192,,5,,6,,7,,21,,25,,30,,35,,30.054,,30.001,,29.983,,30.185,,30.181,,29.535,,29.502,,0.076,,0.087,,0.1,,0.44,,0.561,,0.408,,0.506,,2630.736,,2762.109,,2807.142,,2330.52,,2339.823,,4243.312,,4371.292,,96631.03,,138087.5,,186671.3,,1655737,,2346007,,3378721,,4596933,,5.3995,0.115100841795515,0.0893477951360612
196,59815.41975,,1.188,,5,,6,,7,,21,,25,,30,,35,,30.038,,29.97,,29.875,,29.181,,28.95,,28.604,,28.389,,0.09,,0.102,,0.11,,0.211,,0.219,,0.209,,0.219,,2685.168,,2858.477,,3120.409,,5914.768,,7318.296,,10059.17,,12271.3,,97671.07,,139428.4,,188965.2,,1675774,,2373537,,3417477,,4650223,,5.0671,0.1058670756204515,0.0887277139937512
197,59815.42371,,1.184,,5,,6,,7,,21,,25,,30,,35,,30.091,,30.09,,30.009,,30.573,,31.324,,INDEF,,INDEF,,0.092,,0.111,,0.121,,0.742,,1.897,,INDEF,,INDEF,,2534.086,,2537.082,,2734.655,,1625.664,,814.2194,,-54.50288,,-1001.368,,96522.32,,138179.4,,186505.8,,1656933,,2347743,,3378807,,4597538,,4.4114,0.1238645830119697,0.0952204025075275
198,59815.42767,,1.182,,5,,6,,7,,21,,25,,30,,35,,30.089,,29.958,,29.88,,29.114,,28.912,,28.568,,28.272,,0.069,,0.074,,0.08,,0.144,,0.153,,0.147,,0.143,,2562.942,,2890.643,,3106.9,,6290.383,,7577.387,,10402.17,,13661.02,,95971.19,,136693.5,,185725.1,,1643782,,2326770,,3350751,,4561021,,12.5523,0.1121751307714924,0.0957661595999724
199,59815.43164,,1.18,,5,,6,,7,,21,,25,,30,,35,,30.192,,30.027,,29.928,,29.748,,29.703,,29.46,,29.158,,0.079,,0.082,,0.087,,0.269,,0.33,,0.348,,0.336,,2323.622,,2704.809,,2964.066,,3497.436,,3646.829,,4560.644,,6025.153,,94614.99,,135821.2,,183369.8,,1627729,,2306567,,3320101,,4517903,,13.0403,0.1136241271039111,0.1032298300854189
200,59815.4356,,1.179,,5,,6,,7,,21,,25,,30,,35,,30.029,,29.939,,29.974,,29.347,,28.996,,28.92,,28.622,,0.092,,0.102,,0.124,,0.254,,0.235,,0.289,,0.281,,2714.786,,2951.504,,2855.97,,5090.034,,7032.431,,7543.416,,9920.883,,97406.81,,139573.4,,188015.8,,1671241,,2369230,,3408956,,4639317,,5.1674,0.1205634546545994,0.0898117780470016
201,59815.43978,,1.179,,5,,6,,7,,21,,25,,30,,35,,30.117,,30.01,,29.963,,29.194,,28.846,,28.464,,28.122,,0.103,,0.112,,0.126,,0.227,,0.211,,0.195,,0.182,,2494.913,,2753.774,,2876.419,,5838.732,,8041.538,,11439.62,,15669.82,,98305.72,,140614.4,,190302.8,,1691469,,2396407,,3450351,,4696349,,14.9498,0.1238179808670973,0.1000137927300151
202,59815.44374,,1.18,,5,,6,,7,,21,,25,,30,,35,,30.064,,29.963,,29.915,,29.505,,29.545,,29.49,,29.322,,0.091,,0.1,,0.112,,0.279,,0.371,,0.464,,0.508,,2635.9,,2893.308,,3025.482,,4412.664,,4253.439,,4476.28,,5223.163,,100747.8,,143407.5,,194802.9,,1724010,,2439725,,3512338,,4780627,,8.7318,0.1097790872251299,0.0913109957561711
203,59815.44772,,1.181,,5,,6,,7,,21,,25,,30,,35,,29.897,,29.744,,29.633,,28.821,,28.53,,28.15,,27.952,,0.064,,0.067,,0.071,,0.122,,0.12,,0.111,,0.118,,3049.573,,3511.114,,3890.437,,8214.629,,10745.39,,15249.18,,18293.66,,102013.5,,145955.2,,197538.0,,1749140,,2477942,,3567687,,4853368,,9.0661,0.0948815369244361,0.0844664641972689
204,59815.45168,,1.184,,5,,6,,7,,21,,25,,30,,35,,29.977,,29.809,,29.729,,28.713,,28.485,,28.128,,27.942,,0.073,,0.075,,0.081,,0.116,,0.121,,0.114,,0.123,,2846.172,,3324.174,,3577.131,,9117.897,,11246.49,,15625.38,,18546.75,,103538.2,,148674.9,,200462.8,,1782286,,2525273,,3635101,,4944167,,10.4678,0.10481979606755,0.0916535116311018
205,59815.45565,,1.187,,5,,6,,7,,21,,25,,30,,35,,30.071,,29.912,,29.901,,28.878,,28.721,,28.485,,28.314,,0.094,,0.098,,0.114,,0.162,,0.18,,0.19,,0.208,,2624.295,,3038.586,,3070.751,,7873.987,,9102.169,,11310.53,,13236.24,,104657.0,,149746.2,,202788.6,,1801755,,2550998,,3671830,,4995821,,11.497,0.1167212225482728,0.096696543113536
206,59815.45961,,1.191,,5,,6,,7,,21,,25,,30,,35,,30.016,,29.965,,29.885,,29.189,,29.221,,29,,28.743,,0.101,,0.116,,0.127,,0.244,,0.321,,0.345,,0.348,,2748.578,,2880.043,,3101.209,,5889.933,,5717.878,,7006.006,,8881.747,,105342.9,,149798.6,,204215.6,,1809207,,2559850,,3684835,,5014711,,6.0316,0.1171342841914117,0.0930558356963541
207,59815.46358,,1.196,,5,,6,,7,,21,,25,,30,,35,,30.249,,30.179,,30.086,,30.306,,29.918,,29.642,,29.315,,0.091,,0.103,,0.111,,0.493,,0.442,,0.451,,0.427,,2210.446,,2356.653,,2567.085,,2096.57,,2996.648,,3865.986,,5224.26,,103680.9,,148344.3,,201299.5,,1787408,,2533135,,3646940,,4963431,,10.212,0.1406924206919614,0.1151525910560816
208,59815.46755,,1.201,,5,,6,,7,,21,,25,,30,,35,,30.207,,30.197,,30.148,,29.852,,29.705,,29.511,,29.393,,0.08,,0.095,,0.106,,0.294,,0.329,,0.362,,0.416,,2303.05,,2323.704,,2432.301,,3194.019,,3657.819,,4372.678,,4872.808,,101638.4,,144964.7,,197000.8,,1749352,,2477739,,3566946,,4853917,,4.4486,0.1356786105156685,0.1045314793793985
209,59815.47151,,1.208,,5,,6,,7,,21,,25,,30,,35,,30.217,,30.103,,29.951,,28.809,,28.564,,28.352,,28.286,,0.078,,0.084,,0.085,,0.109,,0.111,,0.12,,0.145,,2304.229,,2561.156,,2945.938,,8431.262,,10564.58,,12845.97,,13652.72,,101513.5,,145190.5,,197185.1,,1752876,,2482241,,3572298,,4858699,,30.2621,0.1210718414599623,0.1093725852360653
210,59815.47547,,1.215,,5,,6,,7,,21,,25,,30,,35,,30.153,,30.076,,30.047,,29.328,,29.091,,28.803,,28.699,,0.083,,0.093,,0.106,,0.199,,0.205,,0.208,,0.241,,2428.702,,2608.135,,2679.921,,5194.124,,6462.407,,8420.812,,9274.166,,102527.1,,146610.2,,198820.1,,1766620,,2502578,,3602598,,4900994,,9.0888,0.1357717645097661,0.1048010185097692
211,59815.47943,,1.224,,5,,6,,7,,21,,25,,30,,35,,30.19,,30.083,,30.101,,29.64,,29.415,,28.971,,28.815,,0.088,,0.096,,0.114,,0.273,,0.284,,0.248,,0.275,,2333.051,,2574.583,,2533.501,,3870.744,,4763.995,,7172.389,,8279.575,,102793.1,,146781.3,,199191.1,,1769358,,2506384,,3609347,,4911086,,6.6309,0.1375508592674573,0.106603495566827
212,59815.48339,,1.233,,5,,6,,7,,21,,25,,30,,35,,30.251,,30.127,,30.09,,29.016,,28.891,,28.692,,28.509,,0.08,,0.086,,0.097,,0.132,,0.15,,0.165,,0.178,,2239.824,,2510.441,,2599.15,,6990.243,,7843.381,,9416.945,,11149.56,,104994.2,,150776.1,,203471.9,,1816514,,2573452,,3703129,,5038403,,5.5338,0.1385576561029658,0.1138081634512078
213,59815.48737,,1.243,,5,,6,,7,,21,,25,,30,,35,,30.46,,30.323,,30.23,,29.034,,28.804,,28.581,,28.566,,0.091,,0.096,,0.103,,0.125,,0.13,,0.139,,0.175,,1857.629,,2108.05,,2297.115,,6911.314,,8541.003,,10489.19,,10634.13,,108745.8,,155657.4,,211637.9,,1886455,,2671393,,3844950,,5229879,,20.578,0.1490215098119288,0.1338754580854351
214,59815.49133,,1.255,,5,,6,,7,,21,,25,,30,,35,,30.245,,30.084,,29.991,,28.927,,28.656,,28.382,,28.094,,0.076,,0.079,,0.084,,0.115,,0.115,,0.118,,0.115,,2247.299,,2604.772,,2837.971,,7560.166,,9707.171,,12492.64,,16285.75,,112421.5,,161429.1,,218251.8,,1946197,,2758204,,3969727,,5401473,,8.3356,0.1378817160889388,0.1212660126545693
215,59815.49529,,1.267,,5,,6,,7,,21,,25,,30,,35,,30.156,,30.023,,29.928,,29.069,,28.786,,28.521,,28.346,,0.071,,0.075,,0.08,,0.132,,0.131,,0.135,,0.146,,2425.585,,2740.537,,2992.984,,6602.356,,8564.187,,10931.61,,12849.53,,114575.7,,164313.1,,222367.8,,1979835,,2805768,,4038366,,5494047,,7.8004,0.1180510089537601,0.1055794668315906
216,59815.49927,,1.281,,5,,6,,7,,21,,25,,30,,35,,30.378,,30.107,,29.945,,29.664,,29.781,,29.217,,28.942,,0.104,,0.098,,0.099,,0.279,,0.398,,0.312,,0.309,,1972.61,,2531.458,,2939.665,,3808.686,,3420.004,,5749.572,,7408.227,,114081.4,,163681.9,,222364.3,,1975026,,2797176,,4028336,,5482161,,10.7929,0.1206714331681425,0.1295582964762719
217,59815.50323,,1.296,,5,,6,,7,,21,,25,,30,,35,,29.982,,29.85,,29.788,,29.245,,29.174,,29.054,,28.821,,0.083,,0.088,,0.098,,0.216,,0.259,,0.305,,0.315,,2854.176,,3222.719,,3414.176,,5629.314,,6008.04,,6708.793,,8316.657,,116911.5,,167632.5,,226454.5,,2012174,,2850382,,4102336,,5582438,,8.8574,0.1082544815369089,0.0926322068838469
218,59815.5072,,1.311,,5,,6,,7,,21,,25,,30,,35,,30.355,,30.239,,30.046,,29.395,,29.248,,29.131,,29.037,,0.128,,0.139,,0.136,,0.274,,0.306,,0.362,,0.424,,2031.002,,2259.787,,2697.984,,4914.148,,5626.33,,6270.663,,6832.3,,117903.8,,169169.6,,229329.4,,2042332,,2893782,,4165113,,5667261,,6.4906,0.1388722553570716,0.13170676860169
219,59815.51116,,1.329,,5,,6,,7,,21,,25,,30,,35,,30.129,,30.023,,29.971,,28.898,,28.703,,28.598,,28.472,,0.074,,0.08,,0.09,,0.121,,0.13,,0.155,,0.177,,2477.428,,2731.253,,2864.472,,7700.139,,9215.476,,10149.99,,11393.18,,121669.2,,173478.7,,235906.3,,2097361,,2968816,,4272827,,5814389,,6.3022,0.1291729472876784,0.1077499873124195
220,59815.51512,,1.348,,5,,6,,7,,21,,25,,30,,35,,30.185,,30.086,,30.001,,29.509,,29.432,,28.677,,28.357,,0.084,,0.092,,0.1,,0.232,,0.277,,0.182,,0.173,,2347.555,,2573.447,,2781.426,,4375.053,,4696.246,,9420.836,,12641.62,,119203.9,,171148.1,,231236.2,,2061251,,2920930,,4208005,,5726284,,5.4046,0.1359280363682264,0.1147386726156286
221,59815.51908,,1.368,,5,,6,,7,,21,,25,,30,,35,,30.048,,29.861,,29.708,,29.094,,28.811,,28.429,,28.171,,0.077,,0.078,,0.079,,0.164,,0.162,,0.15,,0.151,,2655.062,,3154.05,,3629.633,,6392.757,,8291.066,,11789.18,,14957.33,,120535.8,,173202.6,,234103.8,,2081333,,2950119,,4247263,,5778832,,8.7373,0.1047683261601225,0.1020863280771852
222,59815.52305,,1.389,,5,,6,,7,,21,,25,,30,,35,,30.025,,29.878,,29.759,,28.53,,28.301,,27.938,,27.613,,0.067,,0.07,,0.074,,0.086,,0.089,,0.084,,0.08,,2668.929,,3055.448,,3409.567,,10580.25,,13062.34,,18245.79,,24614.63,,119093.7,,170652.9,,231247.2,,2058666,,2915600,,4197552,,5712939,,5.6657,0.118620549547988,0.1053565196531629
223,59815.52702,,1.413,,5,,6,,7,,21,,25,,30,,35,,29.791,,29.708,,29.655,,28.973,,28.841,,28.49,,28.167,,0.056,,0.063,,0.07,,0.135,,0.153,,0.146,,0.139,,3300.743,,3564.058,,3741.525,,7010.483,,7920.354,,10943.87,,14733.44,,119881.1,,171868.4,,231670.8,,2058643,,2916823,,4199375,,5715527,,5.0696,0.1059840373007916,0.0838081751413653
224,59815.53148,,1.441,,5,,6,,7,,21,,25,,30,,35,,29.896,,29.767,,29.721,,28.952,,28.894,,28.731,,28.333,,0.063,,0.067,,0.075,,0.134,,0.162,,0.184,,0.163,,2961.362,,3335.337,,3478.788,,7064.0,,7452.6,,8662.464,,12492.26,,119668.4,,170888.5,,232025.2,,2058346,,2913911,,4193841,,5708918,,7.2664,0.1075886057014505,0.0903322988570737
